work_year,experience_level,employment_type,job_title,salary,remote_ratio,company_size
2022,SE,FT,BI Developer,120000,100,M
2022,MI,FT,Data Analyst,75000,100,M
2022,MI,FT,Data Analyst,60000,100,M
2022,EN,FT,Data Analyst,50000,50,L
2022,MI,FT,MLOps Engineer,134000,100,M
2022,MI,FT,MLOps Engineer,124000,100,M
2022,SE,FT,Data Analyst,166700,0,M
2022,SE,FT,Data Analyst,119000,0,M
2022,EN,FT,Data Scientist,124234,0,M
2022,EN,FT,Data Scientist,74540,0,M
2022,MI,FT,Data Analyst,100000,100,M
2022,MI,FT,Data Analyst,65000,100,M
2022,SE,FT,Data Engineer,220000,100,M
2022,SE,FT,Data Engineer,146000,100,M
2022,SE,FT,Data Specialist,110000,0,M
2022,SE,FT,Data Specialist,70000,0,M
2022,EN,FT,Data Analyst,50000,50,L
2022,SE,FT,Data Engineer,120000,0,M
2022,SE,FT,Data Engineer,95000,0,M
2022,MI,FT,Data Analyst,150000,0,M
2022,MI,FT,Data Analyst,100000,0,M
2022,SE,FT,Data Architect,190000,100,M
2022,SE,FT,Data Architect,135000,100,M
2022,SE,FT,Data Scientist,128000,0,M
2022,SE,FT,Data Scientist,81500,0,M
2022,SE,FT,Data Scientist,173000,100,M
2022,SE,FT,Data Scientist,110000,100,M
2022,SE,FT,Machine Learning Engineer,192000,0,M
2022,SE,FT,Machine Learning Engineer,120000,0,M
2022,SE,FT,Data Analyst,115934,100,M
2022,SE,FT,Data Analyst,81666,100,M
2022,SE,FT,Data Analyst,120000,0,M
2022,SE,FT,Data Analyst,95000,0,M
2022,SE,FT,Principal Machine Learning Engineer,190000,100,L
2022,SE,FT,Data Engineer,194000,100,M
2022,SE,FT,Data Engineer,129400,100,M
2022,SE,FT,Data Analyst,201000,100,M
2022,SE,FT,Data Analyst,89200,100,M
2022,SE,FT,Data Scientist,165000,0,M
2022,SE,FT,Data Scientist,125000,0,M
2022,SE,FT,Applied Scientist,230000,100,M
2022,SE,FT,Applied Scientist,196000,100,M
2022,MI,FT,Machine Learning Engineer,130000,0,M
2022,MI,FT,Machine Learning Engineer,90000,0,M
2022,MI,FT,Machine Learning Researcher,150000,100,M
2022,MI,FT,Machine Learning Researcher,100000,100,M
2022,MI,FT,Machine Learning Engineer,230000,0,M
2022,MI,FT,Machine Learning Engineer,150000,0,M
2022,SE,FT,Data Engineer,153600,0,M
2022,SE,FT,Data Engineer,106800,0,M
2022,MI,FT,Machine Learning Researcher,130000,100,M
2022,MI,FT,Machine Learning Researcher,100000,100,M
2022,SE,FT,Data Engineer,216000,100,M
2022,SE,FT,Data Engineer,144000,100,M
2022,MI,FT,Data Scientist,180000,0,M
2022,MI,FT,Data Scientist,120000,0,M
2022,EN,FT,Data Engineer,160000,0,M
2022,EN,FT,Data Engineer,135000,0,M
2022,SE,FT,Data Analyst,192500,100,M
2022,SE,FT,Data Analyst,140000,100,M
2022,SE,FT,Data Engineer,152500,0,M
2022,SE,FT,Data Engineer,130000,0,M
2022,SE,FT,Data Analyst,65000,100,M
2022,SE,FT,Data Analyst,55000,100,M
2022,SE,FT,Data Engineer,178750,0,M
2022,SE,FT,Data Engineer,160000,0,M
2022,MI,FT,Machine Learning Scientist,165000,0,M
2022,MI,FT,Machine Learning Scientist,135000,0,M
2022,SE,FT,Analytics Engineer,170000,100,M
2022,SE,FT,Analytics Engineer,125000,100,M
2022,SE,FT,Data Engineer,105000,0,M
2022,SE,FT,Data Engineer,70000,0,M
2022,SE,FT,Data Scientist,130000,0,M
2022,SE,FT,Data Scientist,95000,0,M
2022,SE,FT,Data Scientist,203500,0,M
2022,SE,FT,Data Scientist,152000,0,M
2022,SE,FT,Data Engineer,197430,100,M
2022,SE,FT,Data Engineer,134760,100,M
2022,MI,FT,Data Scientist,120000,100,M
2022,SE,FT,Data Engineer,197000,0,M
2022,SE,FT,Data Engineer,99000,0,M
2022,SE,FT,Data Engineer,220000,100,M
2022,SE,FT,Data Engineer,162000,100,M
2022,SE,FT,Data Architect,149040,100,M
2022,SE,FT,Data Architect,113900,100,M
2020,MI,FT,Business Data Analyst,95000,0,M
2021,SE,FT,Data Analyst,115000,100,S
2022,SE,FT,Data Engineer,100000,0,M
2022,SE,FT,Data Engineer,78000,0,M
2022,SE,FT,Data Engineer,120000,0,M
2022,SE,FT,Data Engineer,95000,0,M
2022,SE,FT,Data Specialist,110000,0,M
2022,SE,FT,Data Specialist,70000,0,M
2022,SE,FT,Data Scientist,185900,0,M
2022,SE,FT,Data Scientist,129300,0,M
2022,MI,FT,Data Analyst,150000,0,M
2022,MI,FT,Data Analyst,100000,0,M
2022,SE,FT,Data Engineer,230000,100,M
2022,SE,FT,Data Engineer,154600,100,M
2022,SE,FT,Machine Learning Engineer,204500,0,M
2022,SE,FT,Machine Learning Engineer,142200,0,M
2022,MI,FT,Data Engineer,160000,100,M
2022,MI,FT,Data Engineer,75000,100,M
2022,SE,FT,Data Engineer,213000,0,M
2022,SE,FT,Data Engineer,152000,0,M
2022,SE,FT,Data Scientist,140000,100,M
2022,SE,FT,Data Scientist,120000,100,M
2022,SE,FT,Data Scientist,110000,0,M
2022,SE,FT,Data Scientist,70000,0,M
2022,SE,FT,ML Engineer,243000,100,M
2022,SE,FT,ML Engineer,183000,100,M
2022,SE,FT,Data Engineer,175000,0,M
2022,SE,FT,Data Engineer,150000,0,M
2022,MI,FT,Data Scientist,130000,100,M
2022,MI,FT,Data Scientist,90000,100,M
2022,MI,FT,Data Analyst,165000,0,M
2022,MI,FT,Data Analyst,124000,0,M
2022,SE,FT,Data Engineer,300000,0,M
2022,SE,FT,Data Engineer,130000,0,M
2022,SE,FT,Data Analyst,169000,0,M
2022,SE,FT,Data Analyst,110600,0,M
2022,SE,FT,Data Analyst,116000,100,M
2022,SE,FT,Data Analyst,96000,100,M
2022,SE,FT,Data Analyst,105000,0,M
2022,SE,FT,Data Analyst,70000,0,M
2022,SE,FT,Data Engineer,194000,100,M
2022,SE,FT,Data Engineer,129400,100,M
2022,SE,FT,Data Architect,190000,100,M
2022,SE,FT,Data Architect,135000,100,M
2022,SE,FT,Data Analyst,100000,0,M
2022,SE,FT,Data Analyst,70000,0,M
2022,EN,FT,Machine Learning Engineer,189750,0,M
2022,EN,FT,Machine Learning Engineer,140250,0,M
2022,SE,FT,Data Analyst,130000,0,M
2022,SE,FT,Data Analyst,100000,0,M
2022,MI,FT,Data Analyst,160000,0,M
2022,MI,FT,Data Analyst,109000,0,M
2022,SE,FT,Research Engineer,250000,0,M
2022,SE,FT,Research Engineer,150000,0,M
2022,MI,FT,Data Analyst,206000,0,M
2022,MI,FT,Data Analyst,160000,0,M
2022,SE,FT,Data Engineer,135000,0,M
2022,SE,FT,Data Engineer,120000,0,M
2022,EN,FT,Data Engineer,160000,0,M
2022,EN,FT,Data Engineer,135000,0,M
2022,MI,FT,Data Analyst,150000,0,M
2022,MI,FT,Data Analyst,100000,0,M
2022,MI,FT,Data Engineer,120000,0,M
2022,MI,FT,Data Engineer,95000,0,M
2022,SE,FT,Data Engineer,191200,0,M
2022,SE,FT,Data Engineer,130000,0,M
2022,SE,FT,Data Engineer,191200,0,M
2022,SE,FT,Data Engineer,130000,0,M
2022,SE,FT,Data Engineer,230000,0,L
2022,SE,FT,Data Engineer,154600,0,L
2022,SE,FT,Data Engineer,120000,0,M
2022,SE,FT,Data Engineer,95000,0,M
2022,SE,FT,Data Scientist,140000,0,M
2022,SE,FT,Data Scientist,120000,0,M
2022,SE,FT,Data Analyst,169000,0,M
2022,SE,FT,Data Analyst,110600,0,M
2022,MI,FT,Data Analyst,80000,100,L
2022,SE,FT,Data Engineer,185900,0,M
2022,SE,FT,Data Engineer,129300,0,M
2022,SE,FT,Analytics Engineer,135000,0,M
2022,SE,FT,Analytics Engineer,110000,0,M
2022,MI,FT,Data Analytics Manager,155000,0,M
2022,MI,FT,Data Analytics Manager,140000,0,M
2022,SE,FT,Data Engineer,205000,100,M
2022,SE,FT,Data Engineer,150000,100,M
2022,SE,FT,Data Engineer,179500,0,M
2022,SE,FT,Data Engineer,134000,0,M
2022,MI,FT,Data Scientist,180000,0,M
2022,MI,FT,Data Scientist,120000,0,M
2022,SE,FT,Data Scientist,185900,0,M
2022,SE,FT,Data Scientist,129300,0,M
2022,SE,FT,Data Scientist,175000,100,M
2022,SE,FT,Data Scientist,145000,100,M
2022,SE,FT,Data Architect,235000,100,M
2022,SE,FT,Data Architect,175000,100,M
2022,MI,FT,Data Engineer,160000,100,M
2022,MI,FT,Data Engineer,90000,100,M
2022,SE,FT,Data Engineer,145000,0,M
2022,SE,FT,Data Engineer,115000,0,M
2022,MI,FT,Data Specialist,165000,0,M
2022,MI,FT,Data Specialist,135000,0,M
2022,SE,FT,Data Engineer,168400,0,M
2022,SE,FT,Data Engineer,105200,0,M
2022,SE,FT,Data Engineer,200000,0,M
2022,SE,FT,Data Engineer,160000,0,M
2022,SE,FT,Data Scientist,198800,0,M
2022,SE,FT,Data Scientist,122600,0,M
2022,SE,FT,Data Analyst,130000,0,M
2022,SE,FT,Data Analyst,100000,0,M
2022,SE,FT,Data Engineer,125000,100,M
2022,SE,FT,Data Engineer,110000,100,M
2022,MI,FT,Data Analyst,165000,0,M
2022,MI,FT,Data Analyst,124000,0,M
2022,SE,FT,Data Scientist,148000,100,M
2022,SE,FT,Data Scientist,107000,100,M
2022,MI,FT,Data Analyst,150000,0,M
2022,MI,FT,Data Analyst,100000,0,M
2022,EN,FT,Data Engineer,160000,0,M
2022,EN,FT,Data Engineer,135000,0,M
2022,MI,FT,Data Engineer,120000,0,M
2022,MI,FT,Data Engineer,95000,0,M
2022,SE,FT,Data Engineer,153600,0,M
2022,SE,FT,Data Engineer,106800,0,M
2022,MI,FT,Data Engineer,120000,0,M
2022,MI,FT,Data Engineer,95000,0,M
2022,EX,FT,Data Engineer,310000,100,M
2022,EX,FT,Data Engineer,239000,100,M
2022,SE,FT,Data Science Manager,299500,0,M
2022,SE,FT,Data Science Manager,245100,0,M
2022,SE,FT,Data Scientist,168000,100,M
2022,SE,FT,Data Scientist,130000,100,M
2022,SE,FT,Data Scientist,136000,100,M
2022,SE,FT,Data Scientist,104000,100,M
2022,MI,FT,Data Engineer,161000,100,M
2022,MI,FT,Data Engineer,118000,100,M
2022,SE,FT,Applied Scientist,205000,100,M
2022,SE,FT,Applied Scientist,184000,100,M
2022,SE,FT,Data Scientist,185900,0,M
2022,SE,FT,Data Scientist,129300,0,M
2022,SE,FT,Data Science Manager,247500,0,M
2022,SE,FT,Data Science Manager,172200,0,M
2022,SE,FT,Data Analyst,177000,0,M
2022,SE,FT,Data Analyst,131000,0,M
2022,SE,FT,Applied Scientist,205000,100,M
2022,SE,FT,Applied Scientist,184000,100,M
2022,SE,FT,Data Engineer,146000,0,M
2022,SE,FT,Data Engineer,102000,0,M
2022,SE,FT,Data Analyst,169000,0,M
2022,SE,FT,Data Analyst,110600,0,M
2022,SE,FT,Applied Scientist,230000,100,M
2022,SE,FT,Applied Scientist,196000,100,M
2022,SE,FT,Data Engineer,135000,0,M
2022,SE,FT,Data Engineer,100000,0,M
2022,MI,FT,Data Engineer,80000,0,M
2022,MI,FT,Data Engineer,65000,0,M
2022,SE,FT,Data Engineer,135000,0,M
2022,SE,FT,Data Engineer,100000,0,M
2022,MI,FT,Data Engineer,175000,100,M
2022,MI,FT,Data Engineer,135000,100,M
2022,EN,FT,Data Scientist,80000,0,M
2022,SE,FT,Data Engineer,231250,100,M
2022,SE,FT,Data Engineer,138750,100,M
2022,SE,FT,Analytics Engineer,193750,100,M
2022,SE,FT,Analytics Engineer,116250,100,M
2022,SE,FT,Data Engineer,231250,100,M
2022,SE,FT,Data Engineer,138750,100,M
2022,SE,FT,Analytics Engineer,231250,100,M
2022,SE,FT,Analytics Engineer,138750,100,M
2022,SE,FT,Analytics Engineer,231250,100,M
2022,SE,FT,Analytics Engineer,138750,100,M
2022,SE,FT,Data Engineer,193750,100,M
2022,SE,FT,Data Engineer,116250,100,M
2022,SE,FT,Data Scientist,208000,100,M
2022,SE,FT,Data Scientist,127000,100,M
2022,SE,FT,Research Scientist,300000,100,M
2022,SE,FT,Research Scientist,196000,100,M
2022,SE,FT,Machine Learning Engineer,204500,0,M
2022,SE,FT,Machine Learning Engineer,142200,0,M
2022,SE,FT,Data Engineer,185900,0,M
2022,SE,FT,Data Engineer,129300,0,M
2022,SE,FT,Machine Learning Engineer,204500,0,M
2022,SE,FT,Machine Learning Engineer,142200,0,M
2022,SE,FT,Data Scientist,205000,100,M
2022,SE,FT,Data Scientist,185000,100,M
2022,SE,FT,Data Scientist,185900,0,M
2022,SE,FT,Data Scientist,129300,0,M
2022,SE,FT,Machine Learning Engineer,247500,0,M
2022,SE,FT,Machine Learning Engineer,172200,0,M
2022,EN,FT,Data Engineer,160000,0,M
2022,EN,FT,Data Engineer,135000,0,M
2022,MI,FT,Data Analyst,150000,0,M
2022,MI,FT,Data Analyst,100000,0,M
2022,SE,FT,Data Analyst,110000,0,M
2022,SE,FT,Data Analyst,95000,0,M
2022,SE,FT,Data Scientist,185900,0,M
2022,SE,FT,Data Scientist,129300,0,M
2022,SE,FT,Applied Scientist,205000,100,M
2022,SE,FT,Applied Scientist,184000,100,M
2022,SE,FT,Data Science Tech Lead,375000,50,L
2022,SE,FT,Data Engineer,191200,0,M
2022,SE,FT,Data Engineer,130000,0,M
2022,SE,FT,Data Scientist,225000,0,M
2022,SE,FT,Data Scientist,156400,0,M
2022,SE,FT,Data Analyst,169000,0,M
2022,SE,FT,Data Analyst,110600,0,M
2022,SE,FT,Machine Learning Engineer,204500,0,M
2022,SE,FT,Machine Learning Engineer,142200,0,M
2022,SE,FT,Data Scientist,185900,0,M
2022,SE,FT,Data Scientist,129300,0,M
2022,SE,FT,Data Scientist,140700,0,M
2022,SE,FT,Data Scientist,93800,0,M
2022,SE,FT,Data Scientist,350000,100,M
2022,SE,FT,Data Scientist,135000,100,M
2022,SE,FT,Data Analyst,115934,100,M
2022,SE,FT,Data Analyst,81666,100,M
2022,SE,FT,Machine Learning Engineer,201000,0,M
2022,SE,FT,Machine Learning Engineer,119000,0,M
2022,SE,FT,Data Engineer,175000,100,M
2022,SE,FT,Data Engineer,150000,100,M
2022,SE,FT,Data Analyst,154560,0,M
2022,SE,FT,Data Analyst,123648,0,M
2022,SE,FT,Data Analyst,130000,0,M
2022,SE,FT,Data Analyst,100000,0,M
2022,MI,FT,Data Engineer,170000,0,M
2022,MI,FT,Data Engineer,145000,0,M
2022,SE,FT,Data Engineer,135000,100,M
2022,SE,FT,Data Engineer,100000,100,M
2022,SE,FT,Data Scientist,247500,0,M
2022,SE,FT,Data Scientist,172200,0,M
2022,SE,FT,Data Scientist,177500,100,M
2022,SE,FT,Data Scientist,134000,100,M
2022,SE,FT,Data Scientist,185900,0,M
2022,SE,FT,Data Scientist,129300,0,M
2022,SE,FT,Data Architect,192564,100,M
2022,SE,FT,Data Architect,144854,100,M
2022,SE,FT,Data Analyst,130000,0,M
2022,SE,FT,Data Analyst,105000,0,M
2022,SE,FT,Data Engineer,179305,100,M
2022,SE,FT,Data Engineer,142127,100,M
2022,SE,FT,Data Engineer,315000,100,M
2022,SE,FT,Data Engineer,225000,100,M
2022,SE,FT,Data Scientist,243900,100,M
2022,SE,FT,Data Scientist,156600,100,M
2022,MI,FT,Data Analyst,206000,0,M
2022,MI,FT,Data Analyst,160000,0,M
2022,MI,FT,Data Analyst,109000,0,M
2022,MI,FT,Data Analyst,79000,0,M
2022,MI,FT,Data Analyst,160000,0,M
2022,MI,FT,Data Analyst,109000,0,M
2022,SE,FT,Data Engineer,182500,100,M
2022,SE,FT,Data Engineer,128500,100,M
2022,MI,FT,Data Engineer,160000,100,M
2022,MI,FT,Data Engineer,90000,100,M
2022,EN,FT,Data Manager,77300,100,M
2022,EN,FT,Data Manager,45600,100,M
2022,SE,FT,Data Analyst,127000,100,M
2022,SE,FT,Data Analyst,110000,100,M
2022,SE,FT,Data Architect,210000,100,M
2022,SE,FT,Data Architect,136000,100,M
2022,SE,FT,Data Engineer,170000,100,M
2022,SE,FT,Data Engineer,140000,100,M
2022,SE,FT,Data Engineer,247500,0,M
2022,SE,FT,Data Engineer,172200,0,M
2022,SE,FT,Data Engineer,225000,0,M
2022,SE,FT,Data Engineer,184100,0,M
2022,MI,FT,Machine Learning Engineer,130000,0,M
2022,MI,FT,Machine Learning Engineer,90000,0,M
2022,MI,FT,Data Scientist,120000,100,M
2022,MI,FT,Data Scientist,100000,100,M
2022,MI,FT,Data Scientist,85000,100,M
2022,MI,FT,Data Scientist,78000,100,M
2022,SE,FT,Data Engineer,161000,100,M
2022,SE,FT,Data Engineer,110000,100,M
2022,SE,FT,Data Scientist,136000,100,M
2022,SE,FT,Data Scientist,104000,100,M
2022,EX,FT,Head of Data,205000,0,M
2022,EX,FT,Head of Data,160000,0,M
2022,SE,FT,Data Analyst,169000,0,M
2022,SE,FT,Data Analyst,110600,0,M
2022,SE,FT,Data Engineer,160000,0,M
2022,SE,FT,Data Engineer,130000,0,M
2022,SE,FT,Data Scientist,245000,0,M
2022,SE,FT,Data Scientist,180000,0,M
2022,SE,FT,Data Engineer,135000,0,M
2022,SE,FT,Data Engineer,100000,0,M
2022,SE,FT,Data Engineer,220000,0,M
2022,SE,FT,Data Engineer,150000,0,M
2022,SE,FT,Data Scientist,198440,0,L
2022,SE,FT,Data Scientist,144000,0,L
2022,SE,FT,Data Engineer,240000,0,M
2022,SE,FT,Data Engineer,170000,0,M
2022,SE,FT,Data Scientist,198440,0,M
2022,SE,FT,Data Scientist,144000,0,M
2022,MI,FT,Data Analyst,150000,100,M
2022,MI,FT,Data Analyst,100000,100,M
2022,SE,FT,Data Analyst,120000,0,M
2022,SE,FT,Data Analyst,95000,0,M
2022,EN,FT,Data Analyst,64000,100,L
2022,SE,FT,Data Analyst,150000,0,M
2022,SE,FT,Data Analyst,127000,0,M
2022,SE,FT,Data Engineer,275000,100,M
2022,SE,FT,Data Engineer,166000,100,M
2022,SE,FT,Data Scientist,159699,0,M
2022,SE,FT,Data Scientist,138938,0,M
2022,EN,FT,BI Analyst,76000,50,L
2022,SE,FT,Data Analyst,166700,0,M
2022,SE,FT,Data Analyst,119000,0,M
2022,SE,FT,Data Analyst,130000,0,M
2022,SE,FT,Data Analyst,100000,0,M
2022,SE,FT,Data Analyst,80000,0,M
2022,SE,FT,Data Analyst,52500,0,M
2022,SE,FT,Data Engineer,236000,100,M
2022,SE,FT,Data Engineer,182000,100,M
2022,SE,FT,Data Scientist,180000,100,M
2022,SE,FT,Data Scientist,140000,100,M
2022,SE,FT,Data Scientist,225000,0,M
2022,SE,FT,Data Scientist,156400,0,M
2022,SE,FT,Data Analyst,135000,100,M
2022,SE,FT,Data Analyst,100000,100,M
2022,SE,FT,Machine Learning Engineer,204500,0,M
2022,SE,FT,Machine Learning Engineer,142200,0,M
2022,MI,FT,Research Engineer,240000,100,M
2022,SE,FT,Data Engineer,300000,0,M
2022,SE,FT,Data Engineer,130000,0,M
2022,SE,FT,Data Engineer,195000,100,M
2022,SE,FT,Data Engineer,175000,100,M
2022,SE,FT,Data Engineer,155000,0,M
2022,SE,FT,Data Engineer,110000,0,M
2022,SE,FT,Data Operations Analyst,123000,0,M
2022,SE,FT,Data Operations Analyst,92250,0,M
2022,SE,FT,Data Engineer,170000,0,M
2022,SE,FT,Data Engineer,150000,0,M
2022,MI,FT,ML Engineer,180000,100,M
2022,MI,FT,ML Engineer,100000,100,M
2022,SE,FT,Data Engineer,97000,100,M
2022,SE,FT,Data Engineer,90000,100,M
2022,SE,FT,Data Engineer,200000,0,M
2022,SE,FT,Data Engineer,160000,0,M
2022,SE,FT,Machine Learning Engineer,210000,100,M
2022,SE,FT,Machine Learning Engineer,180000,100,M
2022,SE,FT,Data Engineer,260000,0,M
2022,SE,FT,Data Engineer,180000,0,M
2022,EX,FT,Analytics Engineer,210000,100,M
2022,EX,FT,Analytics Engineer,157000,100,M
2022,EN,FT,Data Scientist,180000,100,M
2022,EN,FT,Data Scientist,100000,100,M
2022,MI,FT,Data Analyst,80000,0,M
2022,MI,FT,Data Analyst,52500,0,M
2022,SE,FT,Data Architect,128000,0,M
2022,SE,FT,Data Architect,81500,0,M
2022,SE,FT,Data Operations Engineer,105000,0,M
2022,SE,FT,Data Operations Engineer,70000,0,M
2022,SE,FT,Data Scientist,175000,0,M
2022,SE,FT,Data Scientist,122500,0,M
2022,SE,FT,Data Engineer,171000,0,M
2022,SE,FT,Data Engineer,117000,0,M
2022,SE,FT,Data Scientist,202800,0,L
2022,SE,FT,Data Scientist,104300,0,L
2022,SE,FT,Data Engineer,197000,0,M
2022,SE,FT,Data Engineer,99000,0,M
2022,SE,FT,Data Engineer,160000,0,M
2022,SE,FT,Data Engineer,110000,0,M
2022,SE,FT,Data Scientist,185900,0,M
2022,SE,FT,Data Scientist,129300,0,M
2022,SE,FT,Data Engineer,170000,0,M
2022,SE,FT,Data Engineer,130000,0,M
2022,SE,FT,Data Analyst,150000,0,M
2022,SE,FT,Data Analyst,95000,0,M
2022,SE,FT,Data Architect,345600,0,M
2022,SE,FT,Data Architect,230400,0,M
2022,SE,FT,Data Engineer,145000,0,M
2022,SE,FT,Data Engineer,115000,0,M
2022,SE,FT,Data Analyst,175950,100,M
2022,SE,FT,Data Analyst,130050,100,M
2022,SE,FT,Data Engineer,205600,0,L
2022,SE,FT,Data Engineer,105700,0,L
2022,SE,FT,Data Analyst,236600,100,M
2022,SE,FT,Data Analyst,89200,100,M
2022,EN,FT,Data Scientist,80000,100,L
2022,SE,FT,Data Science Lead,165000,50,S
2022,SE,FT,Data Engineer,185900,0,M
2022,SE,FT,Data Engineer,129300,0,M
2022,SE,FT,Data Analyst,169000,0,M
2022,SE,FT,Data Analyst,110600,0,M
2022,SE,FT,Data Engineer,225000,0,M
2022,SE,FT,Data Engineer,184100,0,M
2022,SE,FT,Data Scientist,185900,0,M
2022,SE,FT,Data Scientist,129300,0,M
2022,SE,FT,Data Scientist,225000,0,M
2022,SE,FT,Data Scientist,156400,0,M
2022,SE,FT,Data Scientist,185900,0,M
2022,SE,FT,Data Scientist,129300,0,M
2022,EN,FT,Machine Learning Engineer,108000,0,S
2022,SE,FT,Data Scientist,155000,100,M
2022,SE,FT,Data Scientist,38000,100,M
2022,MI,FT,Data Analyst,85000,0,M
2022,MI,FT,Data Analyst,65000,0,M
2022,SE,FT,Data Scientist,155000,100,M
2022,SE,FT,Data Scientist,38000,100,M
2022,SE,FT,Data Scientist,153600,100,M
2022,SE,FT,Data Scientist,106800,100,M
2022,SE,FT,Data Scientist,185000,100,M
2022,SE,FT,Data Scientist,50000,100,M
2022,SE,FT,Data Engineer,185900,0,M
2022,SE,FT,Data Engineer,129300,0,M
2022,SE,FT,Data Scientist,155000,100,M
2022,SE,FT,Data Scientist,38000,100,M
2022,SE,FT,Data Scientist,168000,100,M
2022,SE,FT,Data Scientist,130000,100,M
2022,SE,FT,Data Scientist,123400,0,M
2022,SE,FT,Data Scientist,88100,0,M
2022,SE,FT,Data Scientist,120000,100,S
2022,SE,FT,Data Scientist,55000,100,S
2022,SE,FT,Data Scientist,185900,0,M
2022,SE,FT,Data Scientist,129300,0,M
2022,SE,FT,Data Engineer,191200,0,M
2022,SE,FT,Data Engineer,130000,0,M
2022,SE,FT,Data Analyst,169000,0,M
2022,SE,FT,Data Analyst,110600,0,M
2022,SE,FT,Analytics Engineer,150000,0,M
2022,SE,FT,Analytics Engineer,120000,0,M
2022,SE,FT,Data Science Consultant,139000,0,M
2022,SE,FT,Data Science Consultant,122000,0,M
2022,SE,FT,Data Scientist,185900,0,M
2022,SE,FT,Data Scientist,129300,0,M
2022,SE,FT,Data Analyst,139600,0,M
2022,SE,FT,Data Analyst,85700,0,M
2022,SE,FT,Data Engineer,185000,100,M
2022,SE,FT,Data Engineer,50000,100,M
2022,SE,FT,Data Engineer,185900,0,M
2022,SE,FT,Data Engineer,129300,0,M
2022,SE,FT,Data Scientist,225000,0,M
2022,SE,FT,Data Scientist,156400,0,M
2022,SE,FT,Data Scientist,200000,100,M
2022,SE,FT,Data Scientist,175000,100,M
2022,SE,FT,Data Engineer,185900,0,M
2022,SE,FT,Data Engineer,129300,0,M
2022,MI,FT,ML Engineer,148500,100,L
2022,MI,FT,ML Engineer,98200,100,L
2022,SE,FT,Data Analyst,115000,100,M
2022,SE,FT,Data Analyst,95000,100,M
2022,SE,FT,Data Architect,225000,100,M
2022,SE,FT,Data Architect,66000,100,M
2022,SE,FT,Data Scientist,185000,100,M
2022,SE,FT,Data Scientist,50000,100,M
2022,MI,FT,Data Manager,134000,0,M
2022,MI,FT,Data Manager,98000,0,M
2022,MI,FT,Data Analyst,105000,0,M
2022,MI,FT,Data Analyst,62000,0,M
2022,EN,FT,BI Data Analyst,57000,100,L
2022,MI,FT,Data Scientist,144200,100,M
2022,MI,FT,Data Scientist,115360,100,M
2022,SE,FT,Data Engineer,170000,100,M
2022,SE,FT,Data Engineer,150000,100,M
2022,SE,FT,Data Architect,180000,100,M
2022,SE,FT,Data Architect,160000,100,M
2022,MI,FT,Data Scientist,108000,50,L
2022,SE,FT,Machine Learning Manager,200000,100,M
2022,SE,FT,Machine Learning Manager,150000,100,M
2022,SE,FT,Data Engineer,188700,100,M
2022,SE,FT,Data Engineer,160395,100,M
2022,SE,FT,Data Analyst,115934,100,M
2022,SE,FT,Data Analyst,81666,100,M
2022,SE,FT,Data Engineer,300000,0,M
2022,SE,FT,Data Engineer,225000,0,M
2022,SE,FT,Data Scientist,198440,100,M
2022,SE,FT,Data Scientist,144000,100,M
2022,SE,FT,Applied Scientist,191475,100,M
2022,SE,FT,Applied Scientist,141525,100,M
2022,SE,FT,Lead Data Scientist,156868,100,L
2022,SE,FT,Data Scientist,198440,0,L
2022,SE,FT,Data Scientist,144000,0,L
2022,SE,FT,Data Engineer,200000,100,M
2022,SE,FT,Data Engineer,180000,100,M
2022,MI,FT,Analytics Engineer,108000,100,M
2022,MI,FT,Analytics Engineer,85000,100,M
2022,SE,FT,Machine Learning Engineer,210000,100,M
2022,SE,FT,Machine Learning Engineer,180000,100,M
2022,SE,FT,Data Engineer,165000,100,M
2022,SE,FT,Data Engineer,132000,100,M
2022,SE,FT,Analytics Engineer,130000,100,M
2022,SE,FT,Analytics Engineer,110000,100,M
2022,MI,FT,Data Analytics Engineer,135000,100,L
2022,SE,FT,Data Engineer,178800,100,L
2022,SE,FT,Data Engineer,132100,100,L
2022,EN,FT,Data Analyst,20000,50,M
2022,SE,FT,Data Engineer,160000,100,M
2022,SE,FT,Data Engineer,85000,100,M
2022,SE,FT,ETL Developer,250000,100,M
2022,SE,FT,ETL Developer,63000,100,M
2022,EX,FT,Data Engineer,187200,100,M
2022,EX,FT,Data Engineer,116100,100,M
2022,SE,FT,Data Engineer,200000,100,M
2022,SE,FT,Data Engineer,145000,100,M
2022,SE,FT,Data Engineer,229998,0,L
2022,SE,FT,Data Engineer,154545,0,L
2022,SE,FT,Data Scientist,215000,0,L
2022,SE,FT,Data Scientist,159000,0,L
2022,SE,FT,Data Engineer,229998,0,L
2022,SE,FT,Data Engineer,154545,0,L
2022,EN,FT,AI Scientist,50000,100,M
2022,SE,FT,Data Scientist Lead,183000,100,L
2022,SE,FT,Data Analyst,99750,100,M
2022,SE,FT,Data Analyst,68400,100,M
2022,SE,FT,Data Scientist,236900,100,L
2022,SE,FT,Data Scientist,159200,100,L
2022,SE,FT,Data Science Manager,243225,100,M
2022,SE,FT,Data Science Manager,179775,100,M
2022,SE,FT,Data Engineer,175000,100,M
2022,SE,FT,Data Engineer,150000,100,M
2022,SE,FT,Machine Learning Engineer,210000,100,M
2022,SE,FT,Machine Learning Engineer,180000,100,M
